amount,available_cash,required_reserve,pending_concurrent_outflows,agent_trust_score,agent_confidence,policy_violations,urgency_score,liquidity_ratio_before,projected_liquidity_ratio,global_projected_liquidity_ratio,reserve_shortfall,cross_agent_conflict_severity,risk_score,risk_category,recommended_decision
957235.0216252371,502499.4858999428,294928.05022315326,667050.7395488222,91.46589091235826,0.7314283654057625,1,4.0,1.704,0.0,0.0,1416714.33,1.0,83.8,CRITICAL,BLOCK
294754.4190147942,721358.5423293929,482069.0811144055,110098.61655946329,97.31316214645648,0.8900945771535853,0,4.0,1.496,0.885,0.657,165563.57,0.643,50.0,MEDIUM,MODIFY
1143417.7294768847,820335.2705898593,656268.2164718875,338458.679075474,61.82376348744299,0.6362028287793177,0,2.0,1.25,0.0,0.0,1317809.35,1.0,82.0,CRITICAL,BLOCK
141198.09289435766,962945.6589138145,770356.5271310516,171598.43800150522,46.472993529512834,0.666107683649902,0,3.0,1.25,1.067,0.844,120207.4,0.456,34.9,LOW,MODIFY
1043452.9984615518,944134.5029315293,755307.6023452235,789521.0322443177,51.518109425546044,0.647378701205303,1,1.0,1.25,0.0,0.0,1644147.13,1.0,90.6,CRITICAL,BLOCK
1190154.552425289,222275.44698486596,177820.3575878928,332654.42160103447,77.44748242729176,0.7969546776412537,0,3.0,1.25,0.0,0.0,1478353.88,1.0,81.3,CRITICAL,BLOCK
311007.842281658,1459723.9700521987,561165.0370580055,113927.96704113693,70.40163867170617,0.946652102421631,3,2.0,2.601,2.047,1.844,0.0,0.092,31.1,LOW,BLOCK
1087540.528088191,1564659.5748422462,1357288.264821418,408082.8520256329,95.42649584179289,0.9737773713746555,0,1.0,1.153,0.352,0.051,1288252.07,1.0,76.5,HIGH,MODIFY
88882.5644367721,592290.0839533621,237917.94337031365,248273.9494094086,79.25492119323799,0.7456324228720053,0,4.0,2.489,2.116,1.072,0.0,0.048,15.0,LOW,ALLOW
659160.647642326,971894.3539375038,777515.483150003,631362.3205810145,57.29617068379997,0.9449884276975972,0,3.0,1.25,0.402,0.0,1096144.1,1.0,83.5,CRITICAL,MODIFY
1004647.1433963059,629038.0757613084,503230.46060904674,737713.5032510208,85.83143672918709,0.6970728183002205,1,1.0,1.25,0.0,0.0,1616553.03,1.0,81.0,CRITICAL,BLOCK
736943.8135556676,1025705.584053822,820564.4672430577,579958.3374111089,97.48702863324877,0.9682783188950925,0,4.0,1.25,0.352,0.0,1111761.03,1.0,73.7,HIGH,MODIFY
1053271.5307249539,1908640.5775213474,1193991.028573698,654394.8799302176,77.27461903472414,0.9381338793200342,2,2.0,1.599,0.716,0.168,993016.86,1.0,83.2,CRITICAL,BLOCK
314548.1280279022,1738926.389993583,807440.5343316324,677516.7351660664,41.97482517270585,0.8867905349242484,3,3.0,2.154,1.764,0.925,60579.01,0.375,39.5,MEDIUM,BLOCK
143246.35266161466,419606.55710715405,335685.24568572326,148808.06795508228,81.57223516883846,0.9518217447010767,0,3.0,1.25,0.823,0.38,208133.11,0.92,62.4,HIGH,MODIFY
144890.63564103632,529718.1133869137,423774.49070953095,706216.4931632783,51.687742088447855,0.8846577957210143,0,1.0,1.25,0.908,0.0,745163.51,1.0,84.1,CRITICAL,MODIFY
1082353.0803497746,986856.8652517092,682666.0836483609,561859.0435960197,45.690197443293336,0.9690094811887175,2,4.0,1.446,0.0,0.0,1340021.34,1.0,98.0,CRITICAL,BLOCK
565733.5158875885,1489061.3230372397,1017367.8423461281,439286.0204696162,98.2945742232285,0.7363659473723596,0,4.0,1.464,0.908,0.476,533326.06,0.824,57.6,MEDIUM,MODIFY
111509.58804603496,1037437.0549695707,829949.6439756566,233818.29186558045,75.32872901193522,0.7786606060548044,3,3.0,1.25,1.116,0.834,137840.47,0.466,41.2,MEDIUM,BLOCK
710798.2675215907,1301843.6588159914,1041474.9270527931,726316.4695504699,50.43824719037997,0.687867818020736,1,3.0,1.25,0.568,0.0,1176746.01,1.0,89.4,CRITICAL,MODIFY
939653.1943657679,1368732.5457702407,1094986.0366161927,729464.067245839,95.94705179960206,0.897150712477697,0,4.0,1.25,0.392,0.0,1395370.75,1.0,73.4,HIGH,MODIFY
731666.2474710434,1175597.3767347536,1041379.0917127959,420123.1974462881,48.61993163113799,0.6081413056649332,0,4.0,1.129,0.426,0.023,1017571.16,1.0,89.3,CRITICAL,MODIFY
1055094.6137089685,1354658.153734825,1083726.52298786,732690.2636278293,55.43009798625977,0.6376896553211412,1,1.0,1.25,0.276,0.0,1516853.25,1.0,90.7,CRITICAL,MODIFY
221559.94801666326,1651776.1692503048,441602.1634293131,450281.4428939385,75.41115074634689,0.7857908418068635,0,4.0,3.74,3.239,2.219,0.0,0.129,14.0,LOW,ALLOW
73947.43120832674,1559300.9717263246,947293.5277603726,618217.9887136178,52.15446444428704,0.9731959237562265,0,4.0,1.646,1.568,0.915,80157.98,0.385,20.4,LOW,ALLOW
767647.4079388544,878149.9212548896,303271.2361386301,685912.7712020902,59.781019074479175,0.8460983974124319,0,1.0,2.896,0.364,0.0,878681.49,1.0,88.9,CRITICAL,MODIFY
989496.978846044,1431119.8143878356,560629.0798927667,512609.30643309024,91.19939829838738,0.878156967817239,0,1.0,2.553,0.788,0.0,631615.55,1.0,71.7,HIGH,MODIFY
381056.87265695736,797188.1317985059,637750.5054388047,777901.9938630428,41.74268864237774,0.6683943183650837,0,4.0,1.25,0.652,0.0,999521.24,1.0,86.9,CRITICAL,MODIFY
959881.0964390355,652751.1710672354,522200.9368537883,578268.1539550426,52.84602039739363,0.6797772692634674,1,2.0,1.25,0.0,0.0,1407599.02,1.0,90.9,CRITICAL,BLOCK
619965.4969654231,1327299.5039201528,317286.7088208697,718883.5768839554,91.3961391728828,0.7534760888170835,1,4.0,4.183,2.229,0.0,328836.28,1.0,71.3,HIGH,MODIFY
883096.2855767251,1736404.1780583968,1040081.511063084,758164.7413630915,82.92701014373802,0.9751098459148082,0,2.0,1.669,0.82,0.091,944938.36,1.0,76.0,HIGH,MODIFY
106279.51609461497,681619.509872552,545295.6078980416,272522.08526957897,45.126792879940645,0.7872560524119815,0,1.0,1.25,1.055,0.555,242477.7,0.745,56.3,MEDIUM,MODIFY
277645.639114736,1221376.7227477934,468524.12304460676,219087.34254495866,43.561678529410145,0.9378766716522071,2,4.0,2.607,2.014,1.547,0.0,0.122,36.3,MEDIUM,BLOCK
119556.88436546955,1358972.5371664749,1004741.6454600672,317115.84563356015,50.13029673996555,0.635843327699432,0,1.0,1.353,1.234,0.918,82441.84,0.382,27.2,LOW,MODIFY
525853.3736828922,1442213.8955914904,1153771.1164731923,405953.38008329377,49.61162308095135,0.9003607336431824,1,4.0,1.25,0.794,0.442,643363.97,0.858,74.4,HIGH,MODIFY
1062267.536423467,1007400.8571541435,280314.7193992647,370486.1529050957,50.49819253298814,0.8243366342066639,0,2.0,3.594,0.0,0.0,705667.55,1.0,90.9,CRITICAL,BLOCK
461824.1894868179,1289091.7093896607,266625.1921287422,594302.0431892602,40.06142647777206,0.9364407198378619,3,1.0,4.835,3.103,0.874,33659.72,0.426,45.4,MEDIUM,BLOCK
374240.10433876474,1594764.5685783557,1144355.6332847099,146430.82882436973,69.84054415996992,0.9306058367579142,2,1.0,1.394,1.067,0.939,70262.0,0.361,39.3,MEDIUM,BLOCK
1185251.8963208864,1346828.323293373,203983.2459171114,773640.6283786398,64.9943892582287,0.9710735547750418,1,3.0,6.603,0.792,0.0,816047.45,1.0,85.4,CRITICAL,MODIFY
655929.9509092101,1573033.9105399435,879695.6741044327,586067.0615655611,89.09530747635401,0.8344104653890402,0,3.0,1.788,1.043,0.376,548658.78,0.924,57.4,MEDIUM,MODIFY
701756.0599599155,521149.0930160576,432852.3958049192,133492.04288773474,72.62157433241364,0.9632764971780575,0,1.0,1.204,0.0,0.0,746951.41,1.0,82.5,CRITICAL,BLOCK
888087.9073077271,860688.3814177117,688550.7051341694,392895.23083744885,61.71432007388536,0.9348589107536471,0,4.0,1.25,0.0,0.0,1108845.46,1.0,86.3,CRITICAL,BLOCK
1144447.3861759503,1243980.7136204925,501892.20464809216,230295.6235714161,41.06586649827692,0.7970552496875345,0,2.0,2.479,0.198,0.0,632654.5,1.0,89.1,CRITICAL,MODIFY
374031.62841076305,448622.6327309705,358898.1061847764,190824.46510919553,87.06731719548756,0.8850590208660498,0,3.0,1.25,0.208,0.0,475131.57,1.0,79.9,HIGH,MODIFY
537798.610527612,1941859.4012439484,1023271.2203249506,78435.80416721219,85.43561217663053,0.658769859054712,2,4.0,1.898,1.372,1.295,0.0,0.027,29.0,LOW,BLOCK
1176258.7750030144,989107.601130359,153295.21650028936,121776.68097891861,80.14114353090618,0.7959027454492562,0,1.0,6.452,0.0,0.0,462223.07,1.0,77.2,HIGH,BLOCK
520004.18346132594,1488885.7673907243,1063917.8728547348,90564.54675770568,67.12963362529364,0.8291393660256462,0,4.0,1.399,0.911,0.826,185600.84,0.474,44.3,MEDIUM,MODIFY
948812.6070885779,1384467.5762360692,1171725.1036683496,179073.5110989429,86.93145059910329,0.8986621368616515,0,2.0,1.182,0.372,0.219,915143.65,1.0,72.2,HIGH,MODIFY
260198.78772290976,1674086.3306315916,897786.1523009642,575776.951291962,63.51489311306349,0.826532681125851,0,3.0,1.865,1.575,0.934,59675.56,0.366,21.6,LOW,MODIFY
526083.0096933949,578708.4877723295,462966.7902178636,430817.50334797055,93.75198292638413,0.747768324434393,0,2.0,1.25,0.114,0.0,841158.82,1.0,79.5,HIGH,MODIFY
290395.3132860932,1700857.5966917905,1002941.748732243,434736.037104835,68.93881233586231,0.8857743609428641,0,1.0,1.696,1.406,0.973,27215.5,0.327,19.2,LOW,MODIFY
1109062.9280251132,878421.0227101224,702736.818168098,477462.854408474,41.79835618545675,0.6768184890041409,0,3.0,1.25,0.0,0.0,1410841.58,1.0,93.0,CRITICAL,BLOCK
193220.81042183217,303524.51782024384,242819.61425619508,575689.578975802,64.09121450854317,0.846159339541412,0,1.0,1.25,0.454,0.0,708205.49,1.0,86.5,CRITICAL,MODIFY
538688.781185297,992660.267818229,794128.2142545832,619039.932121615,90.34909017671144,0.9751126862527844,0,2.0,1.25,0.572,0.0,959196.66,1.0,78.7,HIGH,MODIFY
734476.4618131089,1158993.940000007,241274.04710240534,287106.26156366547,73.99737615758936,0.7032601636192052,0,2.0,4.804,1.759,0.57,103862.83,0.73,45.7,MEDIUM,MODIFY
805673.5031687827,1445871.1540299188,528850.409820075,126265.66275695819,55.12099554595997,0.75128636230354,0,2.0,2.734,1.211,0.972,14918.42,0.328,30.1,LOW,MODIFY
233488.60594289916,1200987.9413787997,787516.5229471918,280147.2074310574,71.16094121080795,0.7067600497169197,0,4.0,1.525,1.229,0.873,100164.39,0.427,27.4,LOW,MODIFY
486257.2794666852,454215.92924428865,363372.74339543097,755531.5337439158,97.33290065736048,0.6711700977617456,0,2.0,1.25,0.0,0.0,1150945.63,1.0,76.2,HIGH,BLOCK
796019.1280585461,1577861.9711500565,1240801.0679155411,418717.4518275366,42.03670595335565,0.7813791026514009,0,3.0,1.272,0.63,0.293,877675.68,1.0,81.6,CRITICAL,MODIFY
931987.318463335,1481689.3894240863,629127.2897892108,633664.1550558123,41.59396353481413,0.8425471420332782,0,4.0,2.355,0.874,0.0,713089.37,1.0,85.7,CRITICAL,MODIFY
839754.0287773749,1460011.7208301888,367412.82983551547,214196.2149433662,87.04692949886316,0.9856803421830804,0,3.0,3.974,1.688,1.105,0.0,0.219,27.7,LOW,ALLOW
590451.0628126691,602279.791388907,481823.8331111256,218573.6610035904,89.34430337651582,0.9710111178457101,0,4.0,1.25,0.025,0.0,688568.77,1.0,80.7,CRITICAL,MODIFY
589913.1787148708,905152.3624404877,724121.8899523902,577278.3095720406,73.85845485856268,0.8480428953722532,0,2.0,1.25,0.435,0.0,986161.02,1.0,77.7,HIGH,MODIFY
879249.5019972833,753455.8576826544,602764.6861461236,67658.85207773845,98.41088646725859,0.9643856183019577,0,1.0,1.25,0.0,0.0,796217.18,1.0,75.3,HIGH,BLOCK
569740.5397828042,1771607.1663090272,1486093.2720864164,714285.2049641127,65.77693530122804,0.8195709076886069,1,1.0,1.192,0.809,0.328,998511.85,0.972,72.7,HIGH,MODIFY
21625.802734859346,879210.7415821463,703368.593265717,744516.2262608887,70.42757987649955,0.9403718286562364,0,1.0,1.25,1.219,0.161,590299.88,1.0,54.2,MEDIUM,MODIFY
1031819.3682033407,298394.33018516854,238715.46414813484,723887.6558409821,80.36067811229665,0.9708614977874794,0,3.0,1.25,0.0,0.0,1696028.16,1.0,81.8,CRITICAL,BLOCK
1039290.9460585162,1253759.1189791202,1043287.0392624121,693304.0336272849,55.11211514331625,0.7388095676757673,0,2.0,1.202,0.206,0.0,1522122.9,1.0,85.1,CRITICAL,MODIFY
1182873.9026329704,746672.9919427702,597338.3935542161,247312.70241522774,85.24056095593684,0.6739189363460352,1,3.0,1.25,0.0,0.0,1280852.01,1.0,89.6,CRITICAL,BLOCK
258245.32990112068,923647.4872769103,738917.9898215283,41436.166992594095,72.54629430673305,0.7235642598512857,0,1.0,1.25,0.901,0.844,114952.0,0.072,32.2,LOW,MODIFY
852970.9756191594,1574976.9239398735,956945.314992957,10415.183541052907,65.45153091483648,0.9187248790366993,0,1.0,1.646,0.754,0.744,245354.55,0.098,41.3,MEDIUM,MODIFY
144557.50752968615,1468878.1816695484,828361.9577063035,362702.11832190986,51.254132352088575,0.6096990843703298,0,2.0,1.773,1.599,1.161,0.0,0.125,20.4,LOW,ALLOW
1199024.3094292805,438204.3077156369,350563.4461725096,415554.830926693,75.54732400704127,0.8263516459363021,0,2.0,1.25,0.0,0.0,1526938.28,1.0,81.6,CRITICAL,BLOCK
232641.3275857976,622221.4073941201,497777.12591529614,229518.28871016414,61.27648640070848,0.6291399046477585,0,3.0,1.25,0.783,0.322,337715.33,0.978,72.6,HIGH,MODIFY
689437.843815813,1884229.665559601,1154463.6737125174,119815.7170570603,64.09524742625044,0.702442773458814,1,3.0,1.632,1.035,0.931,79487.57,0.369,39.4,MEDIUM,MODIFY
1123536.2367066017,957869.4268070764,505650.0585965887,54369.58401160856,97.42328085033216,0.7062126317241717,0,2.0,1.894,0.0,0.0,725686.45,1.0,78.2,HIGH,BLOCK
556276.2385798007,970164.4587202065,776131.5669761653,497764.5741150938,51.01806546273717,0.7948360549671347,1,1.0,1.25,0.533,0.0,860007.92,1.0,93.3,CRITICAL,MODIFY
571590.8541824704,1118626.4859381733,563171.773514224,269001.9035286342,62.45321389315539,0.6877650930039959,1,1.0,1.986,0.971,0.494,285138.05,0.806,65.7,HIGH,MODIFY
377392.1587611445,212203.03961591635,169762.43169273308,500917.2462900703,91.42470699828772,0.7406774414636207,1,2.0,1.25,0.0,0.0,835868.8,1.0,84.3,CRITICAL,BLOCK
479731.72208493075,1850549.1823118615,221057.49445421476,299979.7872290309,62.192761663594496,0.9261700383690367,1,3.0,8.371,6.201,4.844,0.0,0.004,19.7,LOW,ALLOW
453408.8264295289,1120384.0221064398,637047.2942984982,366214.29579376563,59.45991604475162,0.8097523815006868,0,4.0,1.759,1.047,0.472,336286.39,0.828,62.8,HIGH,MODIFY
559386.2862947431,755088.9289194713,509845.7470891238,701073.1134828957,89.7565803529391,0.6162501434603874,0,2.0,1.481,0.384,0.0,1015216.22,1.0,81.1,CRITICAL,MODIFY
31752.105243972088,1877010.2746612416,1240836.849757974,99799.5497399959,48.14704598395953,0.7648090400810708,1,4.0,1.513,1.487,1.407,0.0,0.011,12.9,LOW,ALLOW
98380.99105622388,610180.2624986055,258890.59928029397,505876.65188841353,42.901743201281135,0.770373476391536,0,2.0,2.357,1.977,0.023,252967.98,1.0,67.4,HIGH,MODIFY
139789.71974192664,1985655.7424241586,1407936.5741125552,175366.0794995832,90.51972156422758,0.6972381156153981,0,2.0,1.41,1.311,1.186,0.0,0.015,6.1,LOW,ALLOW
377339.5477920289,1582863.0658356142,167634.78875037233,173494.18878676594,51.56912909098407,0.9440021970902547,0,3.0,9.442,7.191,6.156,0.0,0.095,20.0,LOW,ALLOW
667430.5065519838,926140.5254597734,740912.4203678188,331145.19572503725,71.35707908876442,0.8916881855336947,2,1.0,1.25,0.349,0.0,813347.6,1.0,95.5,CRITICAL,BLOCK
906858.6124935158,829412.5307898326,663530.0246318661,435580.58211707644,59.32995119451026,0.9245475455765595,1,1.0,1.25,0.0,0.0,1176556.69,1.0,87.7,CRITICAL,BLOCK
1166747.4958024558,1977457.4908532063,1157552.7406217065,363245.33546242747,46.28558342180576,0.847925136754186,3,4.0,1.708,0.7,0.387,710088.08,0.913,92.8,CRITICAL,BLOCK
871546.86782134,1640380.590354884,985951.2485611273,85301.58280793208,56.64075205411669,0.8068964652877291,0,1.0,1.664,0.78,0.693,302419.11,0.607,51.6,MEDIUM,MODIFY
145839.2208565069,1342283.4304621138,1073826.744369691,235969.99806821265,65.23346573095193,0.6361361366253789,0,3.0,1.25,1.114,0.894,113352.53,0.406,24.8,LOW,MODIFY
493940.8063386831,263960.4658388494,211168.37267107956,290753.45644370286,89.76149558535683,0.9551727748234604,0,3.0,1.25,0.0,0.0,731902.17,1.0,74.2,HIGH,BLOCK
1049791.1005035923,1400684.5131408835,467174.31842777255,547984.1613712598,52.970085765122604,0.9631527173000743,0,4.0,2.998,0.751,0.0,664265.07,1.0,83.0,CRITICAL,MODIFY
210733.99043545668,833951.5083500051,667161.2066800041,182906.5637322186,56.61279583306924,0.9018190766948193,0,1.0,1.25,0.934,0.66,226850.25,0.64,57.0,MEDIUM,MODIFY
617342.9421861545,886155.6483229508,708924.5186583607,247780.0584668116,78.12732811536881,0.8053320793268864,0,3.0,1.25,0.379,0.03,687891.87,1.0,79.0,HIGH,MODIFY
857672.3466726424,1130106.98125254,695259.9696382622,429997.1696166744,43.52847936669886,0.7458793041350547,0,1.0,1.625,0.392,0.0,852822.5,1.0,89.7,CRITICAL,MODIFY
244399.7833963812,559390.1257143806,447512.10057150456,344778.71724178,88.09857998376512,0.9690338281040456,2,2.0,1.25,0.704,0.0,477300.48,1.0,87.9,CRITICAL,BLOCK
1173855.8623807325,537787.4160914698,430229.9328731759,462110.5002684556,51.29474970170306,0.6666162040217007,0,1.0,1.25,0.0,0.0,1528408.88,1.0,87.1,CRITICAL,BLOCK
494705.9642784489,1298269.7982943135,1038615.8386354508,128383.21853355694,50.03942406496711,0.8036741993803627,0,3.0,1.25,0.774,0.65,363435.22,0.65,58.4,MEDIUM,MODIFY
838499.1055053462,1342261.52650489,1164222.4339695317,544643.8878511103,57.96034976013959,0.805812148336297,0,3.0,1.153,0.433,0.0,1205103.9,1.0,82.6,CRITICAL,MODIFY
757868.4469286067,1298144.267931665,354500.9886909531,83483.21763191189,68.73909651104779,0.7588572738558357,0,1.0,3.662,1.524,1.289,0.0,0.315,34.1,LOW,ALLOW
157943.55863878518,720504.7106189728,351598.6281922741,404830.96264350804,75.24189627661687,0.7016733796161388,0,2.0,2.049,1.6,0.449,193868.44,0.851,44.9,MEDIUM,MODIFY
291903.5661251768,432854.990102123,346283.99208169844,437721.3493055223,40.3577917213268,0.9754922699638471,1,1.0,1.25,0.407,0.0,643053.92,1.0,95.5,CRITICAL,MODIFY
309784.5301936409,1697591.872290899,1051124.5970715308,728097.838862561,57.95289278067874,0.7269158228696471,3,4.0,1.615,1.32,0.628,391415.09,0.672,57.6,MEDIUM,BLOCK
437701.2315660131,522589.38577865687,280104.2814228514,490417.8923107832,56.289250177796326,0.9669054509888737,0,3.0,1.866,0.303,0.0,685634.02,1.0,88.5,CRITICAL,MODIFY
516296.5164015323,1053262.4573276974,403515.28630763234,777402.3027283385,55.93759972918879,0.8822948697317088,0,3.0,2.61,1.331,0.0,643951.65,1.0,74.0,HIGH,MODIFY
589486.1706526442,323838.05981339776,259070.44785071822,459076.61541902245,68.43342249765146,0.6398317056613044,2,3.0,1.25,0.0,0.0,983795.17,1.0,89.6,CRITICAL,BLOCK
831781.4229078091,377548.3869283868,302038.70954270946,287313.7493544325,71.40076925391965,0.6738754809769063,0,2.0,1.25,0.0,0.0,1043585.49,1.0,81.7,CRITICAL,BLOCK
478911.30505013623,1769702.2143050923,386033.20570987195,581179.3451183136,89.84932923516368,0.8018093811672132,0,2.0,4.584,3.344,1.838,0.0,0.134,14.9,LOW,ALLOW
176505.82276685952,1689997.947019208,569760.8244774857,374720.1783270746,50.0243466031784,0.6761970317686687,2,1.0,2.966,2.656,1.999,0.0,0.068,24.5,LOW,BLOCK
415058.3686218836,1886666.5489472602,521889.33520391956,188882.05898938715,79.11683970246047,0.7472875264429379,0,3.0,3.615,2.82,2.458,0.0,0.107,9.6,LOW,ALLOW
620761.6889513716,285640.55354093836,228512.4428327507,184617.55639912462,43.112802942715945,0.6691665942390446,0,4.0,1.25,0.0,0.0,748251.13,1.0,91.2,CRITICAL,BLOCK
274159.5298867223,499389.7152849412,399511.77222795296,341375.86124603986,90.56929151799238,0.6231077001398111,1,2.0,1.25,0.564,0.0,515657.45,1.0,84.7,CRITICAL,MODIFY
319835.51779798453,280720.40079169464,224576.32063335573,187059.14233111232,52.439813005290176,0.928907619378939,0,3.0,1.25,0.0,0.0,450750.58,1.0,85.9,CRITICAL,BLOCK
419333.2722399066,1937597.975349805,1251848.38643647,167374.25900330214,96.52846282896915,0.7826128181559159,0,3.0,1.548,1.213,1.079,0.0,0.127,17.8,LOW,ALLOW
80491.36574426433,981818.3342573101,345840.02024004544,303875.7730958978,43.65409938384492,0.6099455623919123,0,4.0,2.839,2.606,1.728,0.0,0.023,17.3,LOW,ALLOW
1024425.9279983834,1458591.8622928886,304513.1321084824,232768.27985720505,86.67641236679876,0.8371241522567143,1,2.0,4.79,1.426,0.661,103115.48,0.639,45.3,MEDIUM,MODIFY
1173863.6640148698,1490933.6811966267,1192746.9449573015,125112.3827584724,61.2816487813615,0.7125284719857248,1,4.0,1.25,0.266,0.161,1000789.31,1.0,81.4,CRITICAL,MODIFY
794076.009079446,1172033.0532972114,1022003.1818485744,133803.60716187526,70.71826479826369,0.679421797397733,1,2.0,1.147,0.37,0.239,777849.74,1.0,79.3,HIGH,MODIFY
1052448.8234265584,1862830.1086397846,555826.2575107189,449833.8911845223,49.8662181137574,0.727155100292568,0,3.0,3.351,1.458,0.649,195278.86,0.651,50.8,MEDIUM,MODIFY
555520.1855517023,1273676.4035180886,990606.6700892157,318519.3202866179,58.56639230270625,0.6633334763408916,1,3.0,1.286,0.725,0.403,590969.77,0.897,72.1,HIGH,MODIFY
79290.9684040331,962160.116618139,769728.0932945112,64227.48407836911,40.19192427857474,0.6653842730058126,0,2.0,1.25,1.147,1.064,0.0,0.034,29.3,LOW,ALLOW
260158.00403652014,1128504.2441444327,631190.4274756861,621624.1102235515,86.32471515567246,0.6696362223382437,0,2.0,1.788,1.376,0.391,384468.3,0.909,50.1,MEDIUM,MODIFY
907881.7759689066,1416615.6068140392,1173088.4995131767,363254.6978505763,73.26998029561602,0.8052872644941861,0,4.0,1.208,0.434,0.124,1027609.37,1.0,77.6,HIGH,MODIFY
